count,date,btc_index,eth_per,ltc_per,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,count_vendors,sum,txVolume(USD)_e_e,txCount_e_e,marketcap(USD)_e_e,price(USD)_e_e,exchangeVolume(USD)_e_e,generatedCoins_e_e,fees_e_e,activeAddresses_e_e,txVolume(USD)_l,txCount_l,marketcap(USD)_l,price(USD)_l,exchangeVolume(USD)_l,generatedCoins_l,fees_l,activeAddresses_l,Price_futures,VIX Close,cyber_attack_index,hashrate,diff,dum_future,btc_per,cyber_attack
811,10/29/17,10,1,0.1,8492465811,333871,95819800000,5754.44,2859040000,1925,278.857125,null,6,10175,3492049834,645592,28270200000,296.38,551752000,18651.1875,242.5466925,154086,1359490965,22828,2929280000,54.67,138340000,14825,37.10037835,null,0,9.8,23,6138789.858,1.45E+12,0,270,69
812,10/30/17,12,1,0.1,10040929640,315930,1.02E+11,6114.85,1772150000,1837.5,263.5909742,null,14,10189,3394946896,709715,29077600000,304.78,331442000,18291.46875,295.6101972,166928,2067285791,25684,3046410000,56.84,129287000,15675,37.43177049,null,0,10.5,48,11122042.8,1.45E+12,0,324,144
813,10/31/17,15,1,1,10261139374,277397,1.02E+11,6132.02,2311380000,1725,231.8949993,null,12,10201,3642610807,749164,29331500000,307.38,369583000,18897.5625,330.6040312,183765,1970383303,21538,3021830000,56.37,99381100,14025,34.96273079,null,0,10.18,68,10616495.4,1.45E+12,0,405,204
814,11/1/17,18,2,1,12050590911,351373,1.07E+11,6440.97,2870320000,1950,296.9376042,null,11,10212,4402209077,730764,29183600000,305.76,553864000,18498.46875,370.4656949,203402,2228372948,24157,2989140000,55.74,112759000,14125,39.54419986,null,0,10.2,54,9966505.887,1.45E+12,0,486,162
815,11/2/17,23,2,1,13198172317,341324,1.13E+11,6777.77,4653770000,1875,277.5907948,null,21,10233,4763989883,743808,27754200000,290.73,904901000,18506.53125,373.8648318,221244,2064554794,27529,2872910000,53.56,221077000,12650,41.8517525,null,0,9.93,41,7872095.229,1.45E+12,0,621,123
816,11/3/17,21,2,1,11133920200,277479,1.18E+11,7087.53,3369860000,1487.5,271.7738527,null,10,10243,3724798216,669358,27547400000,288.5,646340000,18690.9375,278.6957341,187278,2221464533,24524,2928260000,54.58,150030000,14425,36.45480241,null,0,9.14,55,10833158.57,1.45E+12,0,567,165
817,11/4/17,17,2,0.1,8075799853,293991,1.19E+11,7164.48,2483800000,1625,273.249729,null,2,10245,2656777733,583801,29175300000,305.48,416479000,18652.3125,212.0775251,151880,1684619454,19249,3016940000,56.22,83633100,16075,27.12560016,null,0,9.14,16,8594305.801,1.45E+12,0,459,48
818,11/5/17,17,2,1,7906084143,251587,1.23E+11,7404.52,2380410000,1762.5,197.6563993,null,10,10255,2457925717,588534,28661500000,300.04,337658000,18964.96875,199.7490406,151376,1640384437,18545,2953940000,55.03,84302000,13400,28.61303684,null,0,9.14,36,9388737.429,1.45E+12,0,493,108
819,11/6/17,17,2,1,10365132174,270896,1.23E+11,7403.22,3111900000,1662.5,240.3378973,null,38,10293,2994578756,703402,28322700000,296.43,579359000,18663.375,268.7983039,175324,1879156659,20785,2940380000,54.76,133918000,13825,31.47888806,null,0,9.4,69,10183169.06,1.45E+12,0,493,207
820,11/7/17,16,2,1,13186823103,335480,1.17E+11,7023.1,2326340000,1950,294.127314,null,25,10318,2545684326,648796,28533300000,298.57,540766000,18704.15625,315.0444979,176696,2207136024,27637,2953400000,54.99,402670000,14300,42.80430402,null,0,9.89,55,9605400.601,1.45E+12,0,464,165
821,11/8/17,18,2,1,13615015832,301202,1.19E+11,7141.38,4602200000,1800,262.1693912,null,23,10341,3598303210,729626,28128700000,294.27,967956000,18770.15625,379.9288537,190604,1967030298,27657,3283270000,61.11,349454000,13925,45.77001587,null,0,9.78,46,11266484.92,1.45E+12,0,522,138
822,11/9/17,17,2,1,14514360424,341128,1.24E+11,7446.83,3226250000,1912.5,361.32994,null,13,10354,5882499954,802271,29509000000,308.64,893250000,18654.84375,324.9137747,191220,2340125503,29077,3358100000,62.49,279653000,14550,48.80777839,null,0,10.5,60,10399832.23,1.45E+12,0,493,180
823,11/10/17,20,2,1,14919581333,271625,1.20E+11,7173.73,5208250000,1500,319.9729572,null,10,10364,4533883360,745294,30665200000,320.67,885986000,18965.34375,291.6887389,189376,2020352490,29698,3463640000,64.44,291596000,16350,45.12791659,null,0,11.29,25,11049821.74,1.45E+12,0,580,75
824,11/11/17,19,2,1,9589797520,194554,1.10E+11,6618.61,4908680000,1000,317.0579268,null,10,10374,3932036836,637545,28559400000,298.59,842301000,18865.40625,232.9537621,160812,1694935098,25978,3191150000,59.35,272494000,15600,37.60502618,null,0,11.29,23,8139094.745,1.42E+12,0,551,69
825,11/12/17,24,2,1,11582517510,185886,1.05E+11,6295.45,8957350000,1000,583.6104671,null,8,10382,5724273863,692919,30106200000,314.69,1613480000,18793.59375,297.7995624,184565,2039703233,34159,3351310000,62.31,322820000,17875,53.94125596,null,0,11.29,18,5426063.163,1.36E+12,0,720,54
826,11/13/17,22,2,1,24717087646,309159,99029000000,5938.25,6263250000,1750,783.3862644,null,5,10387,3666487969,695818,29379000000,307.02,1041890000,18744.5625,309.3854351,181734,1336722160,26605,3183830000,59.18,237478000,13675,40.20224991,null,0,11.5,72,5426063.163,1.36E+12,0,660,216
827,11/14/17,17,2,1,23482168188,271867,1.09E+11,6561.48,3197110000,1600,615.0868792,null,19,10406,3684566856,724879,30317300000,316.76,1069680000,18433.40625,335.9795272,200517,1556907520,24375,3317410000,61.64,174111000,13700,51.91419221,null,0,11.59,49,9495610.536,1.36E+12,0,510,147
828,11/15/17,17,2,1,19653332646,321636,1.11E+11,6634.76,4200880000,1900,603.509962,null,10,10416,5820319297,819623,32353200000,337.96,722666000,18782.4375,412.6625504,223800,1265522536,26290,3379200000,62.78,194636000,13075,68.15521318,null,0,13.13,63,8681701.061,1.36E+12,0,510,189
829,11/16/17,18,2,1,25779850795,310244,1.22E+11,7323.24,5123810000,1900,502.6402592,null,10,10426,5279416072,782916,31927300000,333.44,797254000,18532.40625,353.5070828,203310,1658375380,30400,3435690000,63.81,418129000,12875.78125,44.39201517,null,0,11.76,57,10309520.01,1.36E+12,0,540,171
830,11/17/17,20,2,1,27276055666,306450,1.31E+11,7853.57,4651670000,2087.5,401.1664327,null,13,10439,5261876691,815425,31620300000,330.17,621733000,18770.625,373.4867643,213856,1539338630,31024,3794080000,70.45,350505000,13750,46.86626874,null,0,11.43,39,10309520.01,1.36E+12,0,600,117
831,11/18/17,15,1,1,19518236322,270738,1.28E+11,7697.21,3667190000,1700,289.9883924,null,10,10449,4363959988,681599,31800700000,331.98,649639000,18712.3125,255.6096205,184533,1192852575,24365,3631120000,67.41,174063000,15825,40.35430032,null,0,11.43,27,11326906.85,1.36E+12,0,450,81
832,11/19/17,14,2,1,21435790610,264695,1.30E+11,7766.03,3149320000,2000,247.4435441,null,6,10455,4569260114,686554,33284900000,347.4,1181530000,18863.15625,282.2871076,190247,1173484070,23815,3745710000,69.51,243057000,17400,52.15126362,null,0,11.43,33,9224307.378,1.36E+12,0,378,99
833,11/20/17,19,2,1,23942095652,336029,1.34E+11,8039.07,3488450000,2187.5,329.0181743,null,18,10473,6269400340,782585,33933400000,354.09,807027000,18602.71875,371.5081441,220194,1239585333,29536,3849390000,71.41,188976000,16875,42.37144568,null,0,10.65,49,10852126.33,1.36E+12,0,513,147
834,11/21/17,20,2,1,24510232855,370918,1.37E+11,8205.74,4277610000,2162.5,310.2965518,null,24,10497,6222179306,742872,35220200000,367.44,949912000,18597,363.8857553,218785,1287068445,29760,3892860000,72.2,231665000,14600,44.01702834,null,0,9.73,51,11869513.17,1.36E+12,0,540,153
835,11/22/17,17,2,1,20348301782,311885,1.35E+11,8077.95,3633530000,1850,256.4031823,null,7,10504,6187982459,768914,34544000000,360.31,800819000,18796.3125,365.4892339,221516,962636517.9,28407,3785260000,70.18,157890000,13850,45.72424285,null,0,9.88,56,11733861.59,1.36E+12,0,459,168
836,11/23/17,16,3,1,22127414859,352050,1.37E+11,8232.38,4225180000,1962.5,265.9195691,null,16,10520,6513386520,783395,36577300000,381.44,1845680000,18641.15625,363.134861,226586,1032315595,30623,3882950000,71.98,315247000,13750,47.255289,null,0,9.88,39,8342572.114,1.36E+12,0,432,117
837,11/24/17,15,3,1,18132626557,305586,1.35E+11,8074.02,5058610000,1862.5,233.5364872,null,7,10527,5979993874,804707,39564300000,412.5,2292830000,18770.25,312.0030804,218668,1047679882,28816,3946910000,73.14,287392000,14050,48.30548355,null,0,9.67,47,10648648.96,1.36E+12,0,405,141
838,11/25/17,16,3,1,18063710661,336533,1.38E+11,8241.71,4342060000,1950,195.6397653,null,8,10535,8016708848,818059,45633400000,475.68,1422080000,18671.4375,289.4549522,217823,1225269428,33856,4205220000,77.91,487897000,13725,78.94349435,null,0,9.67,32,9977010.841,1.36E+12,0,432,96
839,11/26/17,24,3,1,14579400038,329524,1.47E+11,8789.04,5475580000,1912.5,191.2220773,null,19,10554,7473572372,828013,44712100000,465.97,1197780000,18581.4375,355.1085678,221070,1350917596,33004,4801830000,88.94,357457000,16175,57.42409661,null,0,9.67,44,10445729.47,1.35E+12,0,1536,132
840,11/27/17,32,4,2,18273427258,379086,1.56E+11,9352.72,5653320000,2125,236.5030831,null,21,10575,9675728001,926711,45255000000,471.53,1396480000,18337.875,369.1471538,261417,1469669858,40417,4638580000,85.89,429591000,17775,66.40327725,null,0,9.87,52,10244850.06,1.35E+12,0,2048,156
841,11/28/17,36,4,2,23584545236,365821,1.64E+11,9823.43,6348820000,1950,245.2309135,null,24,10599,11915779528,1000276,46127200000,480.52,1346500000,18362.625,423.2037431,279129,1567925262,43480,4955290000,91.72,388931000,16750,66.82391743,null,0,10.03,70,11383166.73,1.35E+12,0,2304,210
842,11/29/17,61,5,3,28458302001,397917,1.68E+11,10077.4,11568800000,2162.499999,290.9021286,null,33,10632,13459539646,990137,45442100000,473.28,2675940000,18408.65625,444.2834575,300256,1778597526,55781,5188580000,96.01,786820000,17450,79.16421708,null,0,10.7,37,10445729.47,1.35E+12,0,3904,111
843,11/30/17,50,4,2,22924917044,384219,1.66E+11,9906.79,8310690000,2087.5,270.6311441,null,59,10691,11410753454,958902,41411900000,431.21,1903040000,18531.75,423.1527423,286669,1381403061,42914,4662340000,86.25,481948000,14700,61.60009202,null,0,11.28,58,11584046.14,1.35E+12,0,3200,174
844,12/1/17,37,3,2,19570122510,412725,1.70E+11,10198.6,6783120000,2287.5,247.0519056,null,20,10711,9725050125,927331,42765000000,445.21,1247880000,18463.6875,416.0732981,269458,1124744513,40679,4758600000,88,561343000,12900,68.48558077,null,0,11.43,27,11182287.32,1.35E+12,0,2368,81
845,12/2/17,30,3,2,18449211954,326193,1.83E+11,10978.3,5138500000,2012.5,190.2958534,null,14,10725,10661112935,909899,44853300000,466.85,943650000,18239.4375,344.5045965,271771,1122786913,38855,5351330000,98.94,402554000,12275,64.95625292,null,0,11.43,11,12253644.19,1.35E+12,0,1920,33
846,12/3/17,30,3,2,18202697113,352868,1.85E+11,11082.7,6608310000,2200,187.4511427,null,16,10741,9973575892,1027441,44560500000,463.7,990557000,18175.40625,407.152401,294405,1129998268,39697,5420380000,100.19,364022000,14025,64.294623,null,0,11.43,36,10780528.49,1.35E+12,0,2700,108
847,12/4/17,33,3,2,24984064000,400505,1.89E+11,11315.4,6132410000,2262.5,226.1199096,null,17,10758,9819332370,1052242,44795700000,466.05,1005550000,17147.34375,804.106265,277303,1403544351,45698,5486740000,101.4,331151000,16700,98.7547843,null,0,11.68,37,11784925.56,1.35E+12,0,2970,111
848,12/5/17,35,4,2,27862582838,405531,1.95E+11,11685.7,6895260000,2225,219.679754,null,10,10768,4901911006,1032815,45212800000,470.29,1216720000,16916.8125,1183.244509,291424,1685633378,53733,5644390000,104.28,328726000,17825,143.3921609,null,0,11.33,55,12119724.58,1.35E+12,0,3150,165
849,12/6/17,48,5,2,33519822353,443399,1.99E+11,11923.4,12656300000,2350,257.1699543,null,17,10785,6861199846,1121267,44483100000,462.6,1998260000,16587.84375,1540.650625,382370,1434370704,68780,5548860000,102.48,547512000,19075,145.8031427,null,0,11.02,38,11918845.17,1.35E+12,0,4320,114
850,12/7/17,94,6,3,41078503263,374765,2.39E+11,14266.1,17950700000,1900,364.605605,null,17,10802,5014539156,1015206,41007600000,426.37,2129570000,17535.375,2239.289048,292204,1248825160,64009,5415710000,99.98,645691000,19425,97.42084821,null,0,10.16,46,14867776.06,1.41E+12,0,8460,138
851,12/8/17,84,5,5,34519751834,384936,2.98E+11,17802.9,21136000000,1950,641.4296648,null,88,10890,4186246333,1172793,41845800000,434.99,2336380000,17529.09375,2315.319813,334092,1969481144,70853,5327910000,98.33,1515560000,22825,130.623676,null,0,9.58,37,11941671.2,1.59E+12,0,7560,111
852,12/9/17,57,5,7,39313620236,403225,2.76E+11,16523.3,13911300000,2175,567.0884245,null,15,10905,3229381033,1100424,44005600000,457.34,2003850000,17563.125,2126.409908,314887,2667594580,79163,6910360000,127.48,2436540000,16975,112.3071021,null,0,9.58,33,12337090.77,1.59E+12,0,5130,99
853,12/10/17,53,4,4,25646823085,341256,2.54E+11,15168.4,13433300000,2050,458.1002969,null,17,10922,3212387869,1151603,45501400000,472.79,1404180000,17463.5625,1918.268035,316656,1421912207,53943,8438840000,155.63,1087340000,18675,89.4021302,null,0,9.58,54,13760601.25,1.59E+12,0,4558,162
854,12/11/17,63,5,7,34997845471,368427,2.58E+11,15427.4,12153900000,2137.5,483.6386507,null,23,10945,3029420791,1282978,42389300000,440.36,1771440000,17367.75,1531.823684,383466,2174240812,79265,8042020000,148.26,2913980000,17925,122.9911785,null,0,9.34,52,12969762.09,1.59E+12,0,5418,156
855,12/12/17,59,7,22,45542037889,372821,2.83E+11,16919.8,14603800000,1950,537.9440791,null,29,10974,7379303372,1318300,50286400000,522.29,5179830000,17280.28125,1559.061195,413363,7638160590,156717,11528600000,212.46,6961680000,14250,360.900449,null,"18,020",9.92,41,13523349.5,1.59E+12,1,5074,123
856,12/13/17,53,8,13,48353069371,424393,2.93E+11,17500,12976900000,2325,604.2979452,null,28,11002,7121890999,1137119,62105600000,644.91,4524540000,18906.09375,1445.2853,439381,7687014672,136446,17116500000,315.36,3409790000,15525,482.9175264,null,"17,055",10.18,37,12337090.77,1.59E+12,1,4558,111
857,12/14/17,46,6,9,37521936560,490459,2.74E+11,16384.6,13777400000,2312.5,644.6079443,null,37,11039,8546375984,942559,67482900000,700.59,3821580000,20787.65625,1714.108153,464401,3748563097,143609,16352400000,301.2,2114880000,15750,321.9625766,null,"16,800",10.49,47,14709608.23,1.59E+12,1,3956,141
858,12/15/17,42,5,6,35932354892,405507,2.78E+11,16601.3,14310000000,2112.499999,592.7039343,null,20,11059,7038718838,904346,67090900000,696.38,2758710000,20829.84375,1455.136989,428066,4179439512,116514,15258500000,280.97,2599940000,15300,128.0333299,null,"18,105",9.42,33,14630524.31,1.59E+12,1,3612,99
859,12/16/17,42,4,5,34015547808,364051,2.97E+11,17760.3,12740600000,2137.5,534.0113834,null,22,11081,5698556827,899857,66124200000,686.19,2165690000,20382.375,1468.251251,403701,2582663925,108366,16260700000,299.34,1291380000,17075,115.7910757,null,"18,828",9.42,23,13365181.67,1.59E+12,1,3612,69
860,12/17/17,47,5,5,37469204186,391725,3.26E+11,19475.8,13314600000,2312.5,535.4386753,null,7,11088,5619825553,876574,67106400000,696.24,2147390000,20346.9375,1172.634386,401425,2898540083,107871,16398800000,301.78,1703580000,15150,126.3619212,null,"19,550",9.42,35,13523349.5,1.59E+12,1,4700,105
861,12/18/17,47,5,5,46053266584,394057,3.20E+11,19106.4,14839500000,2275,587.1254837,null,13,11101,6265539681,984021,69578400000,721.73,3249230000,20561.71875,1161.928902,470458,2792750736,110604,17336500000,318.95,1966600000,15100,200.262691,null,"19,055",9.53,24,14630524.31,1.59E+12,1,4700,72
862,12/19/17,51,7,6,27921654891,378482,3.20E+11,19118.3,16894500000,1750,662.5955054,null,21,11122,8953367689,1092234,76552200000,793.9,4096550000,20631.375,1487.482223,503282,5938053298,138052,19525500000,359.13,2150480000,13425,143.0726058,null,"17,555",10.03,88,16946489.24,1.72E+12,1,5100,264
863,12/20/17,68,5,6,28925969429,370141,2.98E+11,17760.3,22149700000,1700,911.5917428,null,15,11137,10787319533,986104,79810600000,827.52,3969940000,20631.375,1731.489837,493821,5435595188,143881,19012500000,349.6,2104060000,14075,673.7298404,null,"16,700",9.72,46,13035760.95,1.87E+12,1,6800,138
864,12/21/17,53,5,5,21021432317,335350,2.79E+11,16642.4,16516600000,1650,1128.76167,null,13,11150,10869093025,1072665,79125300000,820.24,3569060000,20414.8125,1760.206791,538200,11756695462,162372,17116600000,314.66,1555940000,14100,752.6136196,null,"15,290",9.62,41,12663310.64,1.87E+12,1,5300,123
865,12/22/17,100,6,7,21320968720,380493,2.66E+11,15898,22198000000,1937.5,1495.946477,null,15,11165,11834908291,1103523,79374400000,822.64,4977710000,20571.28125,1640.148074,568083,4639956648,149956,17371200000,319.26,2938040000,14925,534.8413266,null,"13,960",9.9,24,12290860.32,1.87E+12,1,10000,72
866,12/23/17,62,4,4,17876947895,308072,2.34E+11,13948.7,13086000000,1737.5,1065.615595,null,8,11173,6485777934,918881,65752100000,681.32,2480340000,20835.28125,1207.05967,451497,2583424365,117738,14655200000,269.27,1352580000,15100,335.6083963,null,"13,875",9.9,10,14432449.62,1.87E+12,1,6200,30
867,12/24/17,47,3,3,16206983431,279371,2.45E+11,14608.2,11572300000,1900,881.1213628,null,7,11180,5365151225,758234,69671200000,721.77,2300550000,20504.15625,1024.10605,346299,1642982738,81111,15842900000,291.01,1122910000,15375,202.998965,null,"13,833",9.9,18,12942648.37,1.87E+12,1,2914,18
868,12/25/17,40,3,2,19532753166,228791,2.35E+11,13995.9,10664700000,1687.5,689.394412,null,4,11184,4380048429,752361,67475100000,698.87,2491760000,20446.875,756.7676749,359699,1358163087,77925,15111400000,277.49,804377000,14100,172.9878204,null,"13,790",9.9,10,14153111.89,1.87E+12,1,2480,10
869,12/26/17,40,3,3,24633024693,247298,2.35E+11,14036.6,13454300000,1775,725.6238182,null,11,11195,6763153532,813510,73717800000,763.37,2201160000,20383.6875,743.0628659,397072,1206437969,82613,14876400000,273.11,842993000,15525,183.8221926,null,"15,810",10.25,16,12570198.06,1.87E+12,1,2480,16
870,12/27/17,37,3,3,27522917857,307486,2.71E+11,16163.5,12487600000,1950,784.8171235,null,19,11214,7865086383,912752,74854100000,774.97,2100030000,20533.125,826.1818048,425319,1799705552,112765,15615200000,286.59,777138000,14900,267.5139468,null,"14,945",10.47,26,13221986.11,1.87E+12,1,2294,26
871,12/28/17,38,3,3,22350204742,304904,2.66E+11,15864.1,12336500000,1862.5,785.8338917,null,18,11232,9632919662,949503,73637100000,762.21,2389150000,20434.125,832.9628957,452867,3283120851,111207,14831200000,272.13,2593240000,14825,321.6631363,null,"13,755",10.18,15,14525562.2,1.87E+12,1,2356,15
872,12/29/17,33,3,2,21928912582,353659,2.46E+11,14695.8,13025500000,2062.5,785.7950496,null,16,11248,10883827032,1090191,71544300000,740.39,2648970000,20461.21875,1007.437081,544454,5112717920,155481,13648200000,250.35,1392210000,14950,231.1299415,null,"14,550",11.04,11,13873774.15,1.87E+12,1,2046,11
873,12/30/17,33,3,3,20847802427,344260,2.46E+11,14681.9,14452600000,1825,778.5711097,null,3,11251,12309976248,1136659,72856900000,753.82,3187780000,20547.46875,972.7447595,582402,1770454678,141900,13364800000,245.09,943667000,14900,441.5243002,null,"14,065",11.04,16,15363575.41,1.87E+12,1,2046,16
874,12/31/17,28,3,2,13686043242,290259,2.16E+11,12897.7,12136300000,2037.5,545.1445262,null,6,11257,6448929794,946981,68850800000,712.21,2554270000,20454.75,871.2215219,440955,3100976079,105948,11835100000,216.97,771042000,14300,396.2764514,null,"13,823",11.04,20,13687549,1.87E+12,1,1344,40
875,1/1/18,46,4,3,14286973592,241601,2.37E+11,14112.2,10291200000,1950,469.4130365,null,2,11259,6237383004,908945,73075800000,755.76,2595760000,20623.96875,768.4409065,453141,1395521844,83076,12639700000,231.67,633142000,13700,158.744685,null,"13,580",11.04,11,15177350.25,1.87E+12,1,2208,22
876,1/2/18,54,8,4,21070141546,340809,2.29E+11,13625,16846600000,2137.5,649.1649763,null,10,11269,10807957387,1153936,74695700000,772.35,5783350000,20561.0625,1053.030166,588283,2788360226,127924,12496900000,228.99,1237950000,13875,214.3074111,null,"15,055",9.77,16,14975580.96,1.92E+12,1,2592,32
