,date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,txVolume(USD)_e_e,txCount_e_e,marketcap(USD)_e_e,price(USD)_e_e,exchangeVolume(USD)_e_e,generatedCoins_e_e,fees_e_e,activeAddresses_e_e,txVolume(USD)_l,txCount_l,marketcap(USD)_l,price(USD)_l,exchangeVolume(USD)_l,generatedCoins_l,fees_l,activeAddresses_l
626,2017-04-27,2293636199.15,289789,20889200000.0,1281.88,449197000.0,1762.5,243.50794959,null,806085288.253,104106,4809630000.0,52.81,246775000.0,29330.0,87.3126909118,47164,66153139.8737,6883,754472000.0,14.84,76208000.0,14175.0,27.50137813,null
627,2017-04-28,2318098622.46,292537,21476000000.0,1317.74,527489000.0,1662.5,245.78127619,null,903826263.477,105817,5669550000.0,62.23,346546000.0,29682.03125,79.2059684068,42681,150551610.829,6282,741933000.0,14.59,41067800.0,11150.0,25.09509716,null
628,2017-04-29,1841187051.03,367537,21479800000.0,1317.84,422706000.0,2225.0,277.06378859,null,1001663420.8,90788,6506490000.0,71.39,165448000.0,29217.65625,70.2026857963,39535,311545885.128,5923,732129000.0,14.4,45713600.0,12225.0,16.23881881,null
629,2017-04-30,1393539218.02,283098,21548400000.0,1321.87,413115000.0,1937.5,199.92537039,null,1105884724.84,94644,6248840000.0,68.54,229945000.0,29368.59375,78.9586302744,41993,35910400.9061,6090,798743000.0,15.7,43929100.0,13550.0,21.11924803,null
630,2017-05-01,1788349209.57,273662,21981800000.0,1348.3,713624000.0,1800.0,210.5254173,null,1937632278.74,110258,7234070000.0,79.32,376842000.0,29357.5,105.538214141,48108,63003808.4856,6423,799215000.0,15.71,66989400.0,14200.0,20.7704594399,null
631,2017-05-02,2337266913.61,348999,23170200000.0,1421.03,477338000.0,2050.0,281.15931559,null,1554727337.06,108370,6992980000.0,76.65,193773000.0,29436.40625,112.73460265,45810,61480092.6087,6636,810373000.0,15.92,38692100.0,19250.0,22.15630062,null
632,2017-05-03,2116747300.87,303911,23707100000.0,1453.78,583796000.0,1725.0,248.34444747,null,1742786158.12,96724,7050050000.0,77.25,141922000.0,29552.65625,77.3135060874,41382,255723553.216,10102,808247000.0,15.88,253441000.0,18650.0,32.39956466,null
633,2017-05-04,3026220362.5,344956,24311900000.0,1490.72,933549000.0,2012.5,301.17747535,null,1827593533.28,114255,7277480000.0,79.72,366847000.0,29423.4375,92.4303399622,51346,970083020.348,14937,1071840000.0,21.04,242912000.0,16875.0,54.853578239799994,null
634,2017-05-05,2959426416.32,269257,25133100000.0,1540.87,946036000.0,1637.5,257.20493581,null,2252386790.61,107872,8833520000.0,96.73,331928000.0,29702.03125,84.3533060609,50154,483903784.328,13277,1195810000.0,23.47,218949000.0,16000.0,70.09577366,null
635,2017-05-06,2588826935.68,375201,25395600000.0,1556.81,582530000.0,2175.0,311.93047185,null,1471707732.3,94499,8669910000.0,94.91,151462000.0,29703.4375,84.3641463875,43007,149494661.415,9144,1348870000.0,26.47,108083000.0,15675.0,40.40308018,null
636,2017-05-07,2163447877.78,303581,25768500000.0,1579.47,1080030000.0,2012.5,265.18103678,null,1945830144.26,103020,8942950000.0,97.87,183295000.0,29880.15625,105.73350580200001,48105,465474294.52800006,12247,1437700000.0,28.2,187718000.0,15875.0,51.97051811,null
637,2017-05-08,3156345988.96,366473,26056500000.0,1596.92,1340320000.0,2237.5,317.49876625,null,1826103302.1,116795,8569060000.0,93.75,231344000.0,29425.9375,95.6059639505,55811,243400215.63599998,12123,1548860000.0,30.37,132650000.0,15375.0,53.68777435,null
638,2017-05-09,3280981522.93,342976,28132200000.0,1723.89,1167920000.0,2012.5,309.30737053,null,1780786408.48,111403,8341490000.0,91.23,363434000.0,29755.0,106.666628386,51934,199211888.428,11972,1477510000.0,28.96,251517000.0,14925.0,47.3538487799,null
639,2017-05-10,3697123755.98,291083,28668100000.0,1756.52,915723000.0,1712.5,289.30333441,null,1700627020.32,108914,8337180000.0,91.15,145602000.0,29614.84375,104.904536929,50606,1232435562.19,18444,1699070000.0,33.3,410466000.0,14975.0,75.0238360098,null
640,2017-05-11,3043875168.84,323139,29060600000.0,1780.37,799490000.0,1875.0,295.4107304,null,2050771951.27,116565,8213570000.0,89.77,132722000.0,29734.53125,109.39338022700001,52791,217327136.02400002,12666,1666830000.0,32.66,206137000.0,14825.0,40.41722697,null
641,2017-05-12,3237140428.04,313713,30131100000.0,1845.76,740984000.0,1887.5,322.71226753,null,1620912377.65,106818,8184930000.0,89.43,145825000.0,29889.6875,109.060373522,47118,119208012.6,10390,1579240000.0,30.93,110569000.0,16950.0,28.89359303,null
642,2017-05-13,2315615495.73,325881,28132300000.0,1723.12,579635000.0,1950.0,298.99352795,null,1189460996.81,100963,8120390000.0,88.69,88742200.0,29253.28125,106.923588255,42640,73329684.9957,8951,1390150000.0,27.22,83564400.0,17475.0,28.41274103,null
643,2017-05-14,2139996425.66,372961,29405100000.0,1800.86,437196000.0,2087.5,300.05023437,null,1139728998.2,101004,8322380000.0,90.87,66046600.0,28217.5,106.37913661700001,44543,78388820.3067,8003,1486220000.0,29.09,67853200.0,16450.0,17.43188022,null
644,2017-05-15,3078581756.7,315765,29532600000.0,1808.44,731529000.0,2037.5,308.78479803,null,1540736375.89,122367,8316930000.0,90.78,170999000.0,28462.34375,132.123398808,52284,187951360.865,10070,1476700000.0,28.89,97147900.0,15725.0,25.31899025,null
645,2017-05-16,2978691945.4,259127,28446300000.0,1741.7,959045000.0,1687.5,315.76361752,null,2009373410.76,115744,8466470000.0,92.39,152285000.0,28717.96875,137.143767604,51988,181509285.395,12720,1295310000.0,25.34,136875000.0,14700.0,27.55948913,null
